transaction_id,sender_id,receiver_id,amount,timestamp
TXN_0272,ACC_153,ACC_133,464.41,2026-02-20T02:28:00
TXN_0385,ACC_145,ACC_178,52.07,2026-02-20T02:32:00
TXN_0123,ACC_187,ACC_152,272.2,2026-02-20T02:32:00
TXN_0260,ACC_169,ACC_181,81.98,2026-02-20T02:34:00
TXN_0121,ACC_134,ACC_184,26.54,2026-02-20T02:35:00
TXN_0390,ACC_126,ACC_132,216.57,2026-02-20T02:40:00
TXN_0406,ACC_101,ACC_172,446.86,2026-02-20T02:40:00
TXN_0029,ACC_130,ACC_169,202.43,2026-02-20T02:41:00
TXN_0443,ACC_188,ACC_152,170.51,2026-02-20T02:43:00
TXN_0456,ACC_140,ACC_169,401.69,2026-02-20T02:44:00
TXN_0480,ACC_155,ACC_197,357.18,2026-02-20T02:44:00
TXN_0093,ACC_133,ACC_116,12.77,2026-02-20T02:48:00
TXN_0143,ACC_140,ACC_174,473.6,2026-02-20T02:49:00
TXN_0167,ACC_115,ACC_157,34.79,2026-02-20T02:54:00
TXN_0469,ACC_166,ACC_144,150.89,2026-02-20T02:55:00
TXN_0446,ACC_148,ACC_152,423.78,2026-02-20T02:56:00
TXN_0232,ACC_123,ACC_182,316.06,2026-02-20T02:59:00
TXN_0081,ACC_106,ACC_129,454.53,2026-02-20T03:02:00
TXN_0138,ACC_138,ACC_172,332.24,2026-02-20T03:06:00
TXN_0222,ACC_184,ACC_152,195.75,2026-02-20T03:06:00
TXN_0190,ACC_152,ACC_193,316.84,2026-02-20T03:07:00
TXN_0258,ACC_183,ACC_114,291.31,2026-02-20T03:09:00
TXN_0388,ACC_126,ACC_171,143.5,2026-02-20T03:11:00
TXN_0086,ACC_147,ACC_138,68.7,2026-02-20T03:17:00
TXN_0094,ACC_109,ACC_180,445.78,2026-02-20T03:20:00
TXN_0001,ACC_192,ACC_194,396.96,2026-02-20T03:21:00
TXN_0377,ACC_154,ACC_105,94.17,2026-02-20T03:22:00
TXN_0128,ACC_184,ACC_143,213.07,2026-02-20T03:27:00
TXN_0285,ACC_124,ACC_154,297.97,2026-02-20T03:28:00
TXN_0300,ACC_151,ACC_166,267.09,2026-02-20T03:30:00
TXN_0414,ACC_133,ACC_187,235.9,2026-02-20T03:34:00
TXN_0088,ACC_186,ACC_182,97.94,2026-02-20T03:35:00
TXN_0162,ACC_123,ACC_157,241.13,2026-02-20T03:48:00
TXN_0071,ACC_150,ACC_188,185.24,2026-02-20T03:49:00
TXN_0181,ACC_187,ACC_153,187.69,2026-02-20T03:50:00
TXN_0345,ACC_147,ACC_177,253.7,2026-02-20T03:51:00
TXN_0287,ACC_133,ACC_155,215.84,2026-02-20T03:52:00
TXN_0393,ACC_160,ACC_182,186.3,2026-02-20T03:55:00
TXN_0096,ACC_160,ACC_162,493.67,2026-02-20T03:59:00
TXN_0429,ACC_183,ACC_159,22.03,2026-02-20T04:02:00
TXN_0234,ACC_138,ACC_191,170.03,2026-02-20T04:07:00
TXN_0333,ACC_172,ACC_105,165.09,2026-02-20T04:08:00
TXN_0134,ACC_131,ACC_173,127.59,2026-02-20T04:09:00
TXN_0420,ACC_181,ACC_142,162.92,2026-02-20T04:12:00
TXN_0361,ACC_172,ACC_108,173.56,2026-02-20T04:16:00
TXN_0166,ACC_161,ACC_121,147.61,2026-02-20T04:20:00
TXN_0160,ACC_164,ACC_156,299.72,2026-02-20T04:27:00
TXN_0095,ACC_132,ACC_150,378.55,2026-02-20T04:29:00
TXN_0325,ACC_107,ACC_199,167.68,2026-02-20T04:32:00
TXN_0363,ACC_107,ACC_190,36.82,2026-02-20T04:34:00
TXN_0019,ACC_188,ACC_167,429.61,2026-02-20T04:38:00
TXN_0026,ACC_141,ACC_133,108.56,2026-02-20T04:50:00
TXN_0111,ACC_196,ACC_153,238.16,2026-02-20T04:50:00
TXN_0127,ACC_176,ACC_187,382.57,2026-02-20T04:55:00
TXN_0163,ACC_164,ACC_199,27.88,2026-02-20T05:02:00
TXN_0257,ACC_114,ACC_198,228.59,2026-02-20T05:03:00
TXN_0187,ACC_152,ACC_171,357.25,2026-02-20T05:20:00
TXN_0347,ACC_107,ACC_129,103.39,2026-02-20T05:24:00
TXN_0106,ACC_125,ACC_156,331.95,2026-02-20T05:31:00
TXN_0291,ACC_118,ACC_129,70.63,2026-02-20T05:36:00
TXN_0056,ACC_199,ACC_142,236.67,2026-02-20T05:36:00
TXN_0142,ACC_150,ACC_131,388.09,2026-02-20T05:37:00
TXN_0173,ACC_188,ACC_128,172.82,2026-02-20T05:43:00
TXN_0228,ACC_101,ACC_109,371.98,2026-02-20T05:47:00
TXN_0069,ACC_168,ACC_117,57.7,2026-02-20T05:48:00
TXN_0015,ACC_163,ACC_104,396.39,2026-02-20T05:49:00
TXN_0337,ACC_176,ACC_122,48.43,2026-02-20T05:54:00
TXN_0472,ACC_157,ACC_102,353.84,2026-02-20T05:56:00
TXN_0060,ACC_110,ACC_179,325.63,2026-02-20T06:03:00
TXN_0155,ACC_117,ACC_114,233.22,2026-02-20T06:04:00
TXN_0368,ACC_146,ACC_149,278.15,2026-02-20T06:05:00
TXN_0312,ACC_151,ACC_143,444.2,2026-02-20T06:06:00
TXN_0146,ACC_115,ACC_129,344.13,2026-02-20T06:10:00
TXN_0012,ACC_106,ACC_121,482.03,2026-02-20T06:11:00
TXN_0031,ACC_171,ACC_185,302.99,2026-02-20T06:12:00
TXN_0242,ACC_177,ACC_128,248.06,2026-02-20T06:18:00
TXN_0417,ACC_120,ACC_178,260.9,2026-02-20T06:20:00
TXN_0437,ACC_150,ACC_177,65.46,2026-02-20T06:21:00
TXN_0298,ACC_135,ACC_161,77.59,2026-02-20T06:22:00
TXN_0153,ACC_183,ACC_134,105.28,2026-02-20T06:22:00
TXN_0139,ACC_139,ACC_184,260.49,2026-02-20T06:27:00
TXN_0474,ACC_114,ACC_179,10.94,2026-02-20T06:27:00
TXN_0130,ACC_136,ACC_147,249.21,2026-02-20T06:28:00
TXN_0103,ACC_130,ACC_179,293.51,2026-02-20T06:48:00
TXN_0070,ACC_117,ACC_174,251.15,2026-02-20T06:51:00
TXN_0465,ACC_167,ACC_107,163.91,2026-02-20T06:53:00
TXN_0140,ACC_106,ACC_118,39.44,2026-02-20T06:58:00
TXN_0348,ACC_187,ACC_191,299.95,2026-02-20T06:59:00
TXN_0220,ACC_164,ACC_104,396.02,2026-02-20T07:03:00
TXN_0010,ACC_164,ACC_166,100.97,2026-02-20T07:04:00
TXN_0294,ACC_138,ACC_179,118.81,2026-02-20T07:08:00
TXN_0360,ACC_128,ACC_186,367.29,2026-02-20T07:11:00
TXN_0169,ACC_119,ACC_102,240.83,2026-02-20T07:12:00
TXN_0201,ACC_173,ACC_188,61.06,2026-02-20T07:25:00
TXN_0193,ACC_134,ACC_163,473.47,2026-02-20T07:26:00
TXN_0261,ACC_158,ACC_175,137.49,2026-02-20T07:28:00
TXN_0246,ACC_115,ACC_130,167.05,2026-02-20T07:29:00
TXN_0405,ACC_179,ACC_108,135.6,2026-02-20T07:31:00
TXN_0302,ACC_197,ACC_147,235.86,2026-02-20T07:33:00
TXN_0210,ACC_166,ACC_120,457.31,2026-02-20T07:36:00
TXN_0445,ACC_122,ACC_196,95.97,2026-02-20T07:37:00
TXN_0132,ACC_167,ACC_190,106.19,2026-02-20T07:40:00
TXN_0251,ACC_155,ACC_127,13.58,2026-02-20T07:44:00
TXN_0061,ACC_198,ACC_178,231.47,2026-02-20T07:46:00
TXN_0378,ACC_121,ACC_182,128.0,2026-02-20T07:48:00
TXN_0332,ACC_158,ACC_149,80.32,2026-02-20T07:49:00
TXN_0408,ACC_127,ACC_150,197.36,2026-02-20T07:51:00
TXN_0306,ACC_182,ACC_150,12.99,2026-02-20T07:52:00
TXN_0076,ACC_182,ACC_150,73.05,2026-02-20T07:54:00
TXN_0227,ACC_122,ACC_109,216.14,2026-02-20T07:54:00
TXN_0102,ACC_131,ACC_141,74.74,2026-02-20T07:55:00
