transaction_id,sender_id,receiver_id,amount,timestamp
TXN_0235,ACC_1179,ACC_5836,25.21,2026-02-20T04:43:00
TXN_0097,ACC_5200,ACC_3713,192.67,2026-02-20T04:49:00
TXN_0202,ACC_2389,ACC_7841,427.78,2026-02-20T04:53:00
TXN_0369,ACC_7226,ACC_1749,62.14,2026-02-20T04:54:00
TXN_0052,ACC_2075,ACC_4240,485.47,2026-02-20T04:54:00
TXN_0191,ACC_7841,ACC_1749,161.53,2026-02-20T04:57:00
TXN_0382,ACC_4396,ACC_5373,109.86,2026-02-20T04:58:00
TXN_0251,ACC_7614,ACC_9540,316.14,2026-02-20T05:01:00
TXN_0135,ACC_6582,ACC_1811,125.18,2026-02-20T05:02:00
TXN_0061,ACC_3835,ACC_5433,272.25,2026-02-20T05:12:00
TXN_0109,ACC_1076,ACC_3808,26.92,2026-02-20T05:35:00
TXN_0223,ACC_5433,ACC_7226,14.71,2026-02-20T05:41:00
TXN_0368,ACC_6428,ACC_2841,483.36,2026-02-20T05:46:00
TXN_0117,ACC_3444,ACC_4029,242.49,2026-02-20T05:47:00
TXN_0004,ACC_1559,ACC_3713,48.95,2026-02-20T05:50:00
TXN_0155,ACC_3444,ACC_8569,476.36,2026-02-20T05:52:00
TXN_0198,ACC_1076,ACC_8131,383.86,2026-02-20T05:52:00
TXN_0288,ACC_3933,ACC_5433,360.08,2026-02-20T05:58:00
TXN_0208,ACC_1413,ACC_5585,342.09,2026-02-20T06:05:00
TXN_0291,ACC_4240,ACC_8569,96.87,2026-02-20T06:14:00
TXN_0065,ACC_8131,ACC_1749,124.31,2026-02-20T06:22:00
TXN_0268,ACC_7900,ACC_3439,325.95,2026-02-20T06:28:00
TXN_0129,ACC_5905,ACC_6268,353.57,2026-02-20T06:30:00
TXN_0338,ACC_2355,ACC_2627,103.92,2026-02-20T06:36:00
TXN_0271,ACC_7300,ACC_5200,141.1,2026-02-20T06:36:00
TXN_0042,ACC_2021,ACC_4559,393.14,2026-02-20T06:39:00
TXN_0059,ACC_4525,ACC_1811,313.92,2026-02-20T06:41:00
TXN_0037,ACC_4396,ACC_2540,333.47,2026-02-20T06:43:00
TXN_0337,ACC_7900,ACC_7245,170.98,2026-02-20T06:47:00
TXN_0124,ACC_5373,ACC_1749,482.47,2026-02-20T06:48:00
TXN_0175,ACC_5962,ACC_9508,412.75,2026-02-20T06:50:00
TXN_0021,ACC_4736,ACC_4436,131.97,2026-02-20T06:59:00
TXN_0096,ACC_1164,ACC_2540,242.79,2026-02-20T07:02:00
TXN_0383,ACC_5200,ACC_5132,224.89,2026-02-20T07:03:00
TXN_0025,ACC_7253,ACC_5905,272.32,2026-02-20T07:14:00
TXN_0149,ACC_2567,ACC_9508,260.21,2026-02-20T07:14:00
TXN_0144,ACC_8959,ACC_3713,156.02,2026-02-20T07:16:00
TXN_0327,ACC_2540,ACC_2075,237.78,2026-02-20T07:16:00
TXN_0304,ACC_1164,ACC_4736,342.59,2026-02-20T07:20:00
TXN_0181,ACC_5585,ACC_4914,358.2,2026-02-20T07:21:00
TXN_0357,ACC_2962,ACC_3835,499.09,2026-02-20T07:23:00
TXN_0318,ACC_5836,ACC_4559,111.93,2026-02-20T07:26:00
TXN_0161,ACC_3933,ACC_3397,174.95,2026-02-20T07:30:00
TXN_0301,ACC_8865,ACC_3397,266.94,2026-02-20T07:38:00
TXN_0379,ACC_5496,ACC_7245,168.81,2026-02-20T07:39:00
TXN_0212,ACC_4736,ACC_8131,147.43,2026-02-20T07:45:00
TXN_0396,ACC_7290,ACC_2355,433.15,2026-02-20T07:53:00
TXN_0148,ACC_7290,ACC_1413,285.1,2026-02-20T07:57:00
